,SampleDate,CollectionTime,Analyte,Unit,Result,MDL,RL,Latitude,Longitude,Project,coordinates_x,Date,Name,Elevation (ft),ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa),coordinates_y
1701,2022-06-07T00:00:00,07:01,"OrthoPhosphate as P, Dissolved",mg/L,0.441,0.0027,0.0081,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8601, -121.7401)"
1702,2022-06-07T00:00:00,06:48,"OrthoPhosphate as P, Dissolved",mg/L,0.351,0.0027,0.0081,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8563, -121.7549)"
1703,2022-06-07T00:00:00,06:51,"OrthoPhosphate as P, Dissolved",mg/L,0.102,0.0027,0.0081,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8565, -121.755)"
1704,2022-06-07T00:00:00,07:19,"OrthoPhosphate as P, Dissolved",mg/L,0.0407,0.0027,0.0081,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-06-07,Moss Landing,33,0.0,49.8,57.6,65.3,53.6,0.29,6.68,"(36.8171, -121.7871)"
1705,2022-06-07T00:00:00,07:50,"OrthoPhosphate as P, Dissolved",mg/L,0.0681,0.0027,0.0081,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8398, -121.7437)"
1706,2022-06-07T00:00:00,09:02,"OrthoPhosphate as P, Dissolved",mg/L,0.0642,0.0027,0.0081,36.7963,-121.7832,ESNERR Volunteer Monitoring Program,"(36.7963, -121.7832)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7963, -121.7832)"
1707,2022-06-07T00:00:00,08:49,"OrthoPhosphate as P, Dissolved",mg/L,0.302,0.0027,0.0081,36.7777,-121.7379,ESNERR Volunteer Monitoring Program,"(36.7777, -121.7379)",2022-06-07,Castroville,26,0.0,50.0,57.5,65.0,53.5,0.35,6.49,"(36.7777, -121.7379)"
1708,2022-06-07T00:00:00,08:08,"OrthoPhosphate as P, Dissolved",mg/L,0.351,0.0027,0.0081,36.7719,-121.7897,ESNERR Volunteer Monitoring Program,"(36.7719, -121.7897)",2022-06-07,Castroville,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7719, -121.7897)"
1709,2022-06-07T00:00:00,07:38,"OrthoPhosphate as P, Dissolved",mg/L,0.888,0.0027,0.0081,36.7997,-121.7847,ESNERR Volunteer Monitoring Program,"(36.7997, -121.7847)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7997, -121.7847)"
1710,2022-06-07T00:00:00,07:49,"OrthoPhosphate as P, Dissolved",mg/L,0.3185,0.0027,0.0081,36.7908,-121.7904,ESNERR Volunteer Monitoring Program,"(36.7908, -121.7904)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7908, -121.7904)"
1711,2022-06-07T00:00:00,07:53,"OrthoPhosphate as P, Dissolved",mg/L,0.3,0.0027,0.0081,36.7904,-121.7907,ESNERR Volunteer Monitoring Program,"(36.7904, -121.7907)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7904, -121.7907)"
1712,2022-06-07T00:00:00,07:15,"OrthoPhosphate as P, Dissolved",mg/L,,0.0027,0.0081,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8239, -121.7343)"
1713,2022-06-07T00:00:00,07:23,"OrthoPhosphate as P, Dissolved",mg/L,0.0676,0.0027,0.0081,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.824, -121.74)"
1714,2022-06-07T00:00:00,07:27,"OrthoPhosphate as P, Dissolved",mg/L,0.046,0.0027,0.0081,36.8106,-121.7864,ESNERR Volunteer Monitoring Program,"(36.8106, -121.7864)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.8106, -121.7864)"
1715,2022-06-07T00:00:00,08:22,"OrthoPhosphate as P, Dissolved",mg/L,0.0613,0.0027,0.0081,36.7321,-121.7807,ESNERR Volunteer Monitoring Program,"(36.7321, -121.7807)",2022-06-07,Salinas,10,0.0,50.4,56.2,62.0,53.3,0.45,4.34,"(36.7321, -121.7807)"
1716,2022-06-07T00:00:00,06:38,"OrthoPhosphate as P, Dissolved",mg/L,0.0353,0.0027,0.0081,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8296, -121.734)"
1717,2022-06-07T00:00:00,08:37,"OrthoPhosphate as P, Dissolved",mg/L,0.311,0.0027,0.0081,36.7651,-121.7596,ESNERR Volunteer Monitoring Program,"(36.7651, -121.7596)",2022-06-07,Castroville,20,0.0,50.3,56.9,63.4,53.1,0.45,5.36,"(36.7651, -121.7596)"
1718,2022-06-07T00:00:00,07:24,"OrthoPhosphate as P, Dissolved",mg/L,0.0576,0.0027,0.0081,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.824, -121.74)"
1719,2022-06-07T00:00:00,08:28,"Chlorophyll a, Total",ug/L,2.7819,0.0018,0.0054,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8471, -121.7545)"
1720,2022-06-07T00:00:00,06:48,"Chlorophyll a, Total",ug/L,5.3538,0.0018,0.0054,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-06-07,Elkhorn,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8199, -121.7371)"
1721,2022-06-07T00:00:00,12:00,"Chlorophyll a, Total",ug/L,6.3661,0.0018,0.0054,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-06-07,Elkhorn,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8199, -121.7371)"
1722,2022-06-07T00:00:00,08:16,"Chlorophyll a, Total",ug/L,50.7264,0.0018,0.0054,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8439, -121.7513)"
1723,2022-06-07T00:00:00,08:00,"Chlorophyll a, Total",ug/L,,0.0018,0.0054,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8423, -121.7469)"
1724,2022-06-07T00:00:00,09:26,"Chlorophyll a, Total",ug/L,88.1465,0.0018,0.0054,36.8215,-121.7834,ESNERR Volunteer Monitoring Program,"(36.8215, -121.7834)",2022-06-07,Moss Landing,33,0.0,49.8,57.6,65.3,53.6,0.29,6.68,"(36.8215, -121.7834)"
1725,2022-06-07T00:00:00,07:11,"Chlorophyll a, Total",ug/L,119.63,0.0018,0.0054,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8207, -121.7318)"
1726,2022-06-07T00:00:00,07:01,"Chlorophyll a, Total",ug/L,67.5959,0.0018,0.0054,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8601, -121.7401)"
1727,2022-06-07T00:00:00,06:48,"Chlorophyll a, Total",ug/L,40.8086,0.0018,0.0054,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8563, -121.7549)"
1728,2022-06-07T00:00:00,06:51,"Chlorophyll a, Total",ug/L,18.2045,0.0018,0.0054,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8565, -121.755)"
1729,2022-06-07T00:00:00,07:19,"Chlorophyll a, Total",ug/L,2.9616,0.0018,0.0054,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-06-07,Moss Landing,33,0.0,49.8,57.6,65.3,53.6,0.29,6.68,"(36.8171, -121.7871)"
1730,2022-06-07T00:00:00,07:50,"Chlorophyll a, Total",ug/L,7.7157,0.0018,0.0054,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8398, -121.7437)"
1731,2022-06-07T00:00:00,09:02,"Chlorophyll a, Total",ug/L,4.3247,0.0018,0.0054,36.7963,-121.7832,ESNERR Volunteer Monitoring Program,"(36.7963, -121.7832)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7963, -121.7832)"
1732,2022-06-07T00:00:00,08:49,"Chlorophyll a, Total",ug/L,268.6802,0.0018,0.0054,36.7777,-121.7379,ESNERR Volunteer Monitoring Program,"(36.7777, -121.7379)",2022-06-07,Castroville,26,0.0,50.0,57.5,65.0,53.5,0.35,6.49,"(36.7777, -121.7379)"
1733,2022-06-07T00:00:00,08:08,"Chlorophyll a, Total",ug/L,5.8907,0.0018,0.0054,36.7719,-121.7897,ESNERR Volunteer Monitoring Program,"(36.7719, -121.7897)",2022-06-07,Castroville,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7719, -121.7897)"
1734,2022-06-07T00:00:00,07:38,"Chlorophyll a, Total",ug/L,150.4021,0.0018,0.0054,36.7997,-121.7847,ESNERR Volunteer Monitoring Program,"(36.7997, -121.7847)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7997, -121.7847)"
1735,2022-06-07T00:00:00,07:49,"Chlorophyll a, Total",ug/L,8.749,0.0018,0.0054,36.7908,-121.7904,ESNERR Volunteer Monitoring Program,"(36.7908, -121.7904)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7908, -121.7904)"
1736,2022-06-07T00:00:00,07:53,"Chlorophyll a, Total",ug/L,10.5705,0.0018,0.0054,36.7904,-121.7907,ESNERR Volunteer Monitoring Program,"(36.7904, -121.7907)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7904, -121.7907)"
1737,2022-06-07T00:00:00,07:15,"Chlorophyll a, Total",ug/L,,0.0018,0.0054,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8239, -121.7343)"
1738,2022-06-07T00:00:00,07:23,"Chlorophyll a, Total",ug/L,7.4833,0.0018,0.0054,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.824, -121.74)"
1739,2022-06-07T00:00:00,07:27,"Chlorophyll a, Total",ug/L,2.3522,0.0018,0.0054,36.8106,-121.7864,ESNERR Volunteer Monitoring Program,"(36.8106, -121.7864)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.8106, -121.7864)"
1740,2022-06-07T00:00:00,08:22,"Chlorophyll a, Total",ug/L,113.4168,0.0018,0.0054,36.7321,-121.7807,ESNERR Volunteer Monitoring Program,"(36.7321, -121.7807)",2022-06-07,Salinas,10,0.0,50.4,56.2,62.0,53.3,0.45,4.34,"(36.7321, -121.7807)"
1741,2022-06-07T00:00:00,06:38,"Chlorophyll a, Total",ug/L,33.6715,0.0018,0.0054,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8296, -121.734)"
1742,2022-06-07T00:00:00,08:37,"Chlorophyll a, Total",ug/L,92.5862,0.0018,0.0054,36.7651,-121.7596,ESNERR Volunteer Monitoring Program,"(36.7651, -121.7596)",2022-06-07,Castroville,20,0.0,50.3,56.9,63.4,53.1,0.45,5.36,"(36.7651, -121.7596)"
1743,2022-06-07T00:00:00,07:24,"Chlorophyll a, Total",ug/L,7.1482,0.0018,0.0054,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.824, -121.74)"
1744,2022-06-07T00:00:00,08:28,"Nitrite as N, Dissolved",mg/L,0.0047,0.0003,0.0009,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8471, -121.7545)"
1745,2022-06-07T00:00:00,06:48,"Nitrite as N, Dissolved",mg/L,0.0036,0.0003,0.0009,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-06-07,Elkhorn,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8199, -121.7371)"
1746,2022-06-07T00:00:00,12:00,"Nitrite as N, Dissolved",mg/L,0.0041,0.0003,0.0009,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-06-07,Elkhorn,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8199, -121.7371)"
1747,2022-06-07T00:00:00,08:16,"Nitrite as N, Dissolved",mg/L,0.0081,0.0003,0.0009,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8439, -121.7513)"
1748,2022-06-07T00:00:00,08:00,"Nitrite as N, Dissolved",mg/L,,0.0003,0.0009,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8423, -121.7469)"
1749,2022-06-07T00:00:00,09:26,"Nitrite as N, Dissolved",mg/L,0.0039,0.0003,0.0009,36.8215,-121.7834,ESNERR Volunteer Monitoring Program,"(36.8215, -121.7834)",2022-06-07,Moss Landing,33,0.0,49.8,57.6,65.3,53.6,0.29,6.68,"(36.8215, -121.7834)"
1750,2022-06-07T00:00:00,07:11,"Nitrite as N, Dissolved",mg/L,0.102,0.0003,0.0009,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8207, -121.7318)"
1751,2022-06-07T00:00:00,07:01,"Nitrite as N, Dissolved",mg/L,0.0446,0.0003,0.0009,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8601, -121.7401)"
1752,2022-06-07T00:00:00,06:48,"Nitrite as N, Dissolved",mg/L,0.1545,0.0003,0.0009,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8563, -121.7549)"
1753,2022-06-07T00:00:00,06:51,"Nitrite as N, Dissolved",mg/L,0.0044,0.0003,0.0009,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8565, -121.755)"
1754,2022-06-07T00:00:00,07:19,"Nitrite as N, Dissolved",mg/L,0.0063,0.0003,0.0009,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-06-07,Moss Landing,33,0.0,49.8,57.6,65.3,53.6,0.29,6.68,"(36.8171, -121.7871)"
1755,2022-06-07T00:00:00,07:50,"Nitrite as N, Dissolved",mg/L,0.005,0.0003,0.0009,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8398, -121.7437)"
1756,2022-06-07T00:00:00,09:02,"Nitrite as N, Dissolved",mg/L,0.0441,0.0003,0.0009,36.7963,-121.7832,ESNERR Volunteer Monitoring Program,"(36.7963, -121.7832)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7963, -121.7832)"
1757,2022-06-07T00:00:00,08:49,"Nitrite as N, Dissolved",mg/L,0.0099,0.0003,0.0009,36.7777,-121.7379,ESNERR Volunteer Monitoring Program,"(36.7777, -121.7379)",2022-06-07,Castroville,26,0.0,50.0,57.5,65.0,53.5,0.35,6.49,"(36.7777, -121.7379)"
1758,2022-06-07T00:00:00,08:08,"Nitrite as N, Dissolved",mg/L,0.1053,0.0003,0.0009,36.7719,-121.7897,ESNERR Volunteer Monitoring Program,"(36.7719, -121.7897)",2022-06-07,Castroville,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7719, -121.7897)"
1759,2022-06-07T00:00:00,07:38,"Nitrite as N, Dissolved",mg/L,0.16,0.0003,0.0009,36.7997,-121.7847,ESNERR Volunteer Monitoring Program,"(36.7997, -121.7847)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7997, -121.7847)"
1760,2022-06-07T00:00:00,07:49,"Nitrite as N, Dissolved",mg/L,0.232,0.0003,0.0009,36.7908,-121.7904,ESNERR Volunteer Monitoring Program,"(36.7908, -121.7904)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7908, -121.7904)"
1761,2022-06-07T00:00:00,07:53,"Nitrite as N, Dissolved",mg/L,0.1452,0.0003,0.0009,36.7904,-121.7907,ESNERR Volunteer Monitoring Program,"(36.7904, -121.7907)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7904, -121.7907)"
1762,2022-06-07T00:00:00,07:15,"Nitrite as N, Dissolved",mg/L,,0.0003,0.0009,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8239, -121.7343)"
1763,2022-06-07T00:00:00,07:23,"Nitrite as N, Dissolved",mg/L,0.0032,0.0003,0.0009,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.824, -121.74)"
1764,2022-06-07T00:00:00,07:27,"Nitrite as N, Dissolved",mg/L,0.0127,0.0003,0.0009,36.8106,-121.7864,ESNERR Volunteer Monitoring Program,"(36.8106, -121.7864)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.8106, -121.7864)"
1765,2022-06-07T00:00:00,08:22,"Nitrite as N, Dissolved",mg/L,0.258,0.0003,0.0009,36.7321,-121.7807,ESNERR Volunteer Monitoring Program,"(36.7321, -121.7807)",2022-06-07,Salinas,10,0.0,50.4,56.2,62.0,53.3,0.45,4.34,"(36.7321, -121.7807)"
1766,2022-06-07T00:00:00,06:38,"Nitrite as N, Dissolved",mg/L,0.0057,0.0003,0.0009,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8296, -121.734)"
1767,2022-06-07T00:00:00,08:37,"Nitrite as N, Dissolved",mg/L,0.767,0.0003,0.0009,36.7651,-121.7596,ESNERR Volunteer Monitoring Program,"(36.7651, -121.7596)",2022-06-07,Castroville,20,0.0,50.3,56.9,63.4,53.1,0.45,5.36,"(36.7651, -121.7596)"
1768,2022-06-07T00:00:00,07:24,"Nitrite as N, Dissolved",mg/L,0.003,0.0003,0.0009,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.824, -121.74)"
1769,2022-06-07T00:00:00,08:28,"Silica as SiO2, Dissolved",mg/L,0.73,0.0003,0.0009,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8471, -121.7545)"
1770,2022-06-07T00:00:00,06:48,"Silica as SiO2, Dissolved",mg/L,0.484,0.0003,0.0009,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-06-07,Elkhorn,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8199, -121.7371)"
1771,2022-06-07T00:00:00,12:00,"Silica as SiO2, Dissolved",mg/L,0.54,0.0003,0.0009,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-06-07,Elkhorn,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8199, -121.7371)"
1772,2022-06-07T00:00:00,08:16,"Silica as SiO2, Dissolved",mg/L,1.76,0.0003,0.0009,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8439, -121.7513)"
1773,2022-06-07T00:00:00,08:00,"Silica as SiO2, Dissolved",mg/L,,0.0003,0.0009,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8423, -121.7469)"
1774,2022-06-07T00:00:00,09:26,"Silica as SiO2, Dissolved",mg/L,2.24,0.0003,0.0009,36.8215,-121.7834,ESNERR Volunteer Monitoring Program,"(36.8215, -121.7834)",2022-06-07,Moss Landing,33,0.0,49.8,57.6,65.3,53.6,0.29,6.68,"(36.8215, -121.7834)"
1775,2022-06-07T00:00:00,07:11,"Silica as SiO2, Dissolved",mg/L,9.4,0.0003,0.0009,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8207, -121.7318)"
1776,2022-06-07T00:00:00,07:01,"Silica as SiO2, Dissolved",mg/L,2.739,0.0003,0.0009,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8601, -121.7401)"
1777,2022-06-07T00:00:00,06:48,"Silica as SiO2, Dissolved",mg/L,0.626,0.0003,0.0009,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8563, -121.7549)"
1778,2022-06-07T00:00:00,06:51,"Silica as SiO2, Dissolved",mg/L,0.62,0.0003,0.0009,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-06-07,Watsonville,85,0.0,48.7,60.2,71.7,53.7,0.12,11.83,"(36.8565, -121.755)"
1779,2022-06-07T00:00:00,07:19,"Silica as SiO2, Dissolved",mg/L,0.929,0.0003,0.0009,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-06-07,Moss Landing,33,0.0,49.8,57.6,65.3,53.6,0.29,6.68,"(36.8171, -121.7871)"
1780,2022-06-07T00:00:00,07:50,"Silica as SiO2, Dissolved",mg/L,0.567,0.0003,0.0009,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-06-07,Watsonville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8398, -121.7437)"
1781,2022-06-07T00:00:00,09:02,"Silica as SiO2, Dissolved",mg/L,0.768,0.0003,0.0009,36.7963,-121.7832,ESNERR Volunteer Monitoring Program,"(36.7963, -121.7832)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7963, -121.7832)"
1782,2022-06-07T00:00:00,08:49,"Silica as SiO2, Dissolved",mg/L,2.0,0.0003,0.0009,36.7777,-121.7379,ESNERR Volunteer Monitoring Program,"(36.7777, -121.7379)",2022-06-07,Castroville,26,0.0,50.0,57.5,65.0,53.5,0.35,6.49,"(36.7777, -121.7379)"
1783,2022-06-07T00:00:00,08:08,"Silica as SiO2, Dissolved",mg/L,3.0,0.0003,0.0009,36.7719,-121.7897,ESNERR Volunteer Monitoring Program,"(36.7719, -121.7897)",2022-06-07,Castroville,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7719, -121.7897)"
1784,2022-06-07T00:00:00,07:38,"Silica as SiO2, Dissolved",mg/L,2.07,0.0003,0.0009,36.7997,-121.7847,ESNERR Volunteer Monitoring Program,"(36.7997, -121.7847)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7997, -121.7847)"
1785,2022-06-07T00:00:00,07:49,"Silica as SiO2, Dissolved",mg/L,4.29,0.0003,0.0009,36.7908,-121.7904,ESNERR Volunteer Monitoring Program,"(36.7908, -121.7904)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7908, -121.7904)"
1786,2022-06-07T00:00:00,07:53,"Silica as SiO2, Dissolved",mg/L,19.23,0.0003,0.0009,36.7904,-121.7907,ESNERR Volunteer Monitoring Program,"(36.7904, -121.7907)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.7904, -121.7907)"
1787,2022-06-07T00:00:00,07:15,"Silica as SiO2, Dissolved",mg/L,,0.0003,0.0009,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.8239, -121.7343)"
1788,2022-06-07T00:00:00,07:23,"Silica as SiO2, Dissolved",mg/L,0.689,0.0003,0.0009,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-06-07,Castroville,66,0.0,49.4,58.5,67.7,53.7,0.22,8.51,"(36.824, -121.74)"
1789,2022-06-07T00:00:00,07:27,"Silica as SiO2, Dissolved",mg/L,0.747,0.0003,0.0009,36.8106,-121.7864,ESNERR Volunteer Monitoring Program,"(36.8106, -121.7864)",2022-06-07,Moss Landing,7,0.0,50.2,56.2,62.2,53.5,0.39,4.41,"(36.8106, -121.7864)"
